"Education","Marital_Status","Income","Kidhome","Recency","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Response","Age","NumberofDayEnrolled","TotalSpent","Accepted"
5,4,0.345472312298107,3,23,4,3,2,5,4,1,1,32,104,110,1
3,5,0.37403449370437,2,57,2,5,3,9,5,1,1,18,308,322,1
3,3,0.485930527115089,2,55,2,5,4,6,2,1,1,39,28,549,1
1,5,0.492820554314203,1,72,2,4,4,9,2,1,1,11,574,492,1
4,6,0.160954022916965,2,39,2,2,1,3,8,1,1,15,409,7,1
3,4,0.342603023645179,2,63,3,6,9,11,6,1,1,18,513,587,1
3,3,0.510988566413763,1,79,1,5,8,7,2,1,2,22,250,983,4
1,4,0.326638326476501,2,19,3,5,2,8,6,1,1,18,383,286,1
3,4,0.228908238779588,2,96,7,8,3,6,9,1,1,11,313,335,1
3,6,0.320271119769461,2,67,3,5,2,7,6,1,1,27,232,220,1
3,4,0.17609714502667,2,29,2,3,1,4,9,1,1,25,94,56,1
5,5,0.462540534148269,1,79,2,5,6,12,3,1,1,37,214,793,2
5,4,0.305849987863096,2,14,2,3,1,4,6,1,1,45,11,58,1
1,4,0.0845537664859616,1,28,3,3,1,5,6,1,1,27,312,59,1
1,4,0.396677600253941,2,18,3,7,3,10,6,1,1,23,143,397,2
3,4,0.403007462640119,3,72,8,5,2,8,5,1,1,32,29,253,1
3,3,0.467071645079575,1,80,2,3,3,12,2,1,1,43,464,714,1
1,5,0.497725108454132,1,2,2,9,3,6,6,1,2,14,460,684,2
5,5,0.32823168416663,3,79,2,2,1,3,6,1,1,24,133,11,1
4,5,0.604025717788967,1,24,1,5,7,10,2,1,1,37,125,1012,2
5,5,0.090491513503084,2,76,4,4,1,4,9,1,1,13,285,39,1
3,6,0.436237684154182,2,71,4,4,4,6,7,1,1,26,287,890,3
5,4,0.198167638656351,2,11,2,2,2,3,9,1,2,14,242,58,2
4,4,0.214929014670094,1,25,2,4,6,4,7,1,2,14,266,324,2
2,6,0.130107613884619,1,48,2,3,2,3,9,1,1,31,499,91,1
1,4,0.281918502243771,2,99,6,12,2,7,10,1,1,19,274,434,1
3,5,0.428438945147417,2,5,3,7,6,10,4,1,1,29,251,493,1
5,4,0.185943597627391,2,16,3,3,2,5,8,1,1,18,553,114,1
4,3,0.313094786110402,3,68,6,5,3,6,8,1,1,24,386,267,1
3,5,0.29126080651285,2,33,2,3,2,5,4,1,1,18,177,124,1
3,4,0.280107302681945,2,41,3,7,2,6,8,1,1,43,557,265,1
3,3,0.235406150609646,3,55,8,7,3,6,9,1,2,35,528,295,1
3,5,0.526729197657266,3,79,5,6,4,7,9,1,1,31,654,945,1
3,6,0.281333441216927,4,95,3,2,2,4,4,1,1,20,63,73,1
2,5,0.0924334181879291,1,52,2,1,1,4,5,1,1,12,503,19,1
1,3,0.387559361910038,1,43,2,8,7,12,5,1,2,45,181,721,1
4,4,0.408615334822957,2,68,5,3,3,10,8,1,1,46,500,596,2
3,5,0.150622094145033,3,88,2,2,1,3,8,1,1,30,248,10,1
3,4,0.254955902581115,2,30,2,2,1,4,6,1,1,19,23,52,1
3,6,0.522048709442512,2,90,3,7,8,10,4,1,1,21,562,1005,2
3,5,0.442984558123323,1,75,2,8,6,9,5,1,2,12,229,1014,4
1,6,0.298374899637138,2,98,3,6,2,7,7,1,1,23,36,264,1
5,4,0.218140626264261,3,64,4,4,1,4,10,1,1,29,657,72,1
5,3,0.522608874255448,1,89,2,5,7,10,2,1,2,35,400,788,1
4,3,0.0575662706093971,1,35,3,4,1,4,6,1,1,8,38,25,1
3,4,0.298430916118431,2,82,3,7,3,5,8,1,1,36,485,255,1
4,6,0.338582285098994,2,66,5,7,3,11,5,1,1,44,355,445,1
3,4,0.220487094425115,2,52,2,3,1,5,6,1,1,8,487,69,1
1,3,0.121692693583623,2,77,3,3,2,3,7,1,1,19,46,41,1
5,5,0.197234030634791,2,77,3,3,1,5,8,1,1,35,298,81,1
3,7,0.383121611780888,1,85,2,7,6,14,4,1,1,52,223,683,1
4,6,0.121524644139742,2,57,5,3,2,5,5,1,1,23,152,56,1
3,6,0.251650930184792,2,32,3,4,2,4,7,1,2,16,211,132,2
3,6,0.328132099310997,3,1,13,10,3,9,9,1,1,41,618,456,1
5,4,0.348634131464458,2,92,3,10,2,5,9,1,1,43,217,313,1
3,5,0.154642832691218,2,41,2,2,1,3,10,1,2,11,592,22,2
5,7,0.347196375111255,1,60,3,10,4,14,7,1,1,54,339,655,1
3,6,0.413351839519005,2,97,4,11,5,8,7,1,1,33,633,847,1
3,4,0.0359127885626793,2,62,2,2,1,3,9,1,1,18,633,13,1
3,6,0.506731313835448,1,15,2,6,10,12,3,1,2,23,611,980,2
4,4,0.326557413781299,2,17,3,2,4,7,2,1,1,37,84,201,1
5,5,0.132952006323638,3,99,5,3,2,4,8,1,1,34,32,43,1
3,4,0.275843826050153,3,12,11,6,3,10,8,1,2,21,325,374,1
3,6,0.342229580436555,1,53,2,8,4,5,5,1,1,23,540,634,1
3,4,0.483484474098601,1,20,2,4,3,6,2,1,1,36,31,809,1
3,4,0.345895547934548,2,62,3,8,7,11,6,1,1,46,450,637,1
3,4,0.265424760529542,2,74,2,5,2,7,6,1,1,32,95,245,1
3,6,0.328132099310997,3,1,13,10,3,9,9,1,1,41,618,456,1
3,4,0.360148630397032,2,75,2,9,2,8,8,1,1,32,585,368,2
3,6,0.491420142281862,1,56,2,7,5,11,3,1,1,3,640,625,1
5,4,0.240335600963483,2,49,3,5,2,6,8,1,1,23,245,188,1
3,4,0.379542781031575,2,54,5,5,3,13,5,1,1,25,380,421,1
1,4,0.294117647058824,2,14,2,2,2,4,4,1,1,29,340,70,1
3,6,0.209078404401651,4,35,4,3,1,5,9,1,1,29,640,99,1
3,4,0.469368320812612,1,55,2,5,5,9,3,1,1,49,374,618,1
3,5,0.497469922261572,1,70,2,4,5,9,2,1,1,28,151,679,1
2,4,0.0789894626774633,1,82,2,2,1,3,6,1,1,1,125,11,2
1,4,0.114522583978042,1,100,2,2,1,4,9,1,1,23,101,29,1
5,4,0.451144292231759,1,4,2,9,3,6,6,1,1,7,636,943,1
4,4,0.404538579795478,3,62,4,9,3,5,8,1,1,40,159,332,2
2,6,0.136891832174622,2,66,3,3,1,4,9,1,1,18,507,70,1
4,4,0.283959991784249,2,94,4,3,3,7,6,1,1,37,216,194,1
4,4,0.197389631971718,3,25,2,2,1,3,9,1,1,45,571,13,1
3,4,0.327733759888465,2,9,3,4,3,11,4,1,1,16,386,351,1
3,3,0.166680152115867,3,73,4,3,1,5,6,1,1,16,419,86,1
4,5,0.553368146539115,1,30,2,4,5,11,2,1,1,6,129,1054,2
3,6,0.288422638127307,2,34,4,9,3,7,8,2,1,47,502,371,1
3,4,0.257738054485364,2,69,2,5,2,6,7,1,1,40,510,199,1
5,3,0.331300142530825,2,56,4,10,6,5,8,1,2,36,497,756,2
2,5,0.0829417366354012,3,77,6,3,3,4,6,1,1,39,400,83,1
3,5,0.15699552490555,2,18,2,2,1,3,8,1,1,26,49,12,1
3,5,0.128196829467159,2,95,2,2,1,4,6,1,1,12,313,19,1
3,4,0.26553679349213,3,87,3,2,1,5,5,1,1,32,293,55,1
5,5,0.375123703062857,2,26,2,7,7,14,5,1,1,45,290,634,2
5,6,0.185271399851868,2,23,3,4,2,5,9,1,1,35,539,140,1
1,4,0.274879097761208,3,16,2,2,1,4,6,1,1,23,117,46,1
4,3,0.478312285659158,1,36,2,6,7,5,4,1,2,27,524,971,1
4,7,0.408540646181232,2,82,5,8,5,11,5,1,2,28,558,848,3
3,3,0.352723334598891,2,56,2,2,3,3,5,1,1,37,67,91,1
3,5,0.377034487480316,2,95,2,5,1,5,6,1,1,45,125,145,1
4,4,0.260856305277375,3,51,4,3,2,5,7,1,1,28,410,127,1
4,3,0.386582185514138,2,65,2,10,4,10,7,1,1,29,411,572,1
1,4,0.281084479077844,2,92,2,3,2,5,5,1,1,32,283,163,1
4,4,0.42548251974581,2,12,3,6,3,11,9,1,1,28,431,718,2
5,4,0.475175362706716,1,73,2,4,6,6,2,1,1,25,82,616,1
1,7,0.357596768471435,2,7,4,7,7,13,6,1,1,36,622,663,1
3,4,0.330366534509265,3,1,5,3,2,6,5,1,1,20,275,156,1
3,4,0.350930807197495,2,67,4,10,3,9,8,2,1,38,491,494,1
4,4,0.309223424847666,2,43,3,4,3,5,5,1,1,39,170,174,1
3,3,0.0843794929886038,2,61,3,2,2,3,8,1,2,18,595,26,2
4,6,0.403978414982542,1,65,2,4,5,10,2,1,1,40,298,670,1
4,4,0.306441272943417,2,88,4,11,5,6,9,1,1,41,468,457,2
5,4,0.515899344607169,1,97,2,7,10,11,3,1,1,32,208,925,2
3,4,0.103449992842338,1,2,2,3,1,4,8,1,1,7,229,38,1
5,6,0.24100157468553,3,55,2,2,2,3,6,1,1,40,126,44,2
3,6,0.215271337611333,2,54,3,4,1,5,8,1,1,32,381,122,1
3,6,0.251968356912123,2,97,3,6,2,8,8,1,1,40,246,284,2
3,6,0.398451455494906,2,59,3,3,5,11,2,2,1,42,417,390,1
3,6,0.46875836357186,2,13,3,8,12,12,5,1,1,25,231,658,2
3,6,0.455526025879614,1,79,2,6,10,7,4,1,1,28,449,1018,2
3,4,0.342266924757417,3,65,6,5,2,6,7,1,1,25,574,241,1
3,5,0.251638482077838,3,27,5,3,2,5,7,1,2,22,347,128,1
3,5,0.37237889547947,2,9,2,5,3,11,4,1,1,32,329,384,1
5,6,0.198541081864975,3,50,6,4,2,5,10,1,1,34,654,138,1
5,6,0.416712828396622,1,57,2,5,10,11,3,1,1,6,251,900,1
3,5,0.203196673865822,2,56,3,3,3,3,8,1,1,34,497,104,1
2,5,0.0448754255696565,2,26,4,4,2,4,9,1,1,11,640,96,1
3,4,0.152476862081199,2,51,2,2,1,3,9,1,1,24,264,20,1
1,3,0.470333049101558,1,85,2,6,8,10,5,1,1,40,490,509,2
3,4,0.239507801851034,3,31,3,3,2,3,9,1,1,16,316,82,2
5,7,0.197352287650855,3,82,5,3,2,5,6,1,1,39,264,85,1
5,4,0.456235567976,2,75,3,6,5,10,4,1,1,38,405,747,1
5,5,0.370667280773276,1,77,2,12,3,9,7,1,1,42,246,521,2
3,4,0.129385623681279,2,37,3,3,2,3,6,1,2,11,583,56,2
4,4,0.329874834284576,2,65,6,5,2,9,5,1,1,22,300,308,1
4,4,0.228559691784872,3,63,4,4,1,4,8,1,1,42,88,67,1
3,3,0.265711066989488,3,54,6,6,1,5,9,1,1,26,473,169,1
5,6,0.22697255814822,2,87,2,2,1,4,6,1,1,11,346,35,1
3,3,0.250555496772828,2,16,4,4,1,5,5,1,1,19,133,58,1
3,6,0.16616355567727,2,68,3,3,1,4,9,1,1,14,441,47,1
5,6,0.221980867259611,2,48,2,2,1,4,7,1,1,21,55,34,1
3,4,0.392065576627434,2,48,5,9,3,12,7,1,1,26,34,519,1
4,6,0.333105118039174,2,82,2,3,2,5,4,1,1,41,70,119,1
3,6,0.517691872008564,1,99,2,6,7,13,3,1,1,25,253,912,4
3,4,0.167806705795216,2,57,2,2,1,4,9,1,1,8,341,29,1
3,5,0.264416463866258,3,49,5,3,2,6,7,1,1,45,202,138,1
2,5,0.149234130219647,2,19,2,2,1,4,8,1,1,13,154,16,1
5,4,0.356837433947232,4,75,3,3,1,4,5,1,1,30,254,66,1
3,5,0.466144261111491,2,69,2,6,11,8,2,1,1,35,36,564,2
4,6,0.400019916971127,1,37,2,2,4,6,2,1,1,50,67,469,1
5,6,0.161532859890332,2,91,5,7,3,5,9,1,1,19,658,276,1
3,3,0,1,66,15,1,1,1,16,1,1,26,40,3,1
2,5,0.0359127885626793,2,64,5,4,3,3,10,1,1,5,542,108,1
3,6,0.241437258428924,3,83,2,1,2,3,6,1,1,29,427,16,1
5,6,0.116371127860731,2,64,2,2,1,3,9,1,1,24,94,5,1
3,4,0.394455613162628,2,56,4,9,4,14,7,1,1,22,36,608,2
5,4,0.424723185221607,1,65,2,5,3,7,4,1,2,32,288,879,3
3,4,0.408938985603764,3,52,5,7,6,14,5,1,1,45,330,619,2
5,4,0.473252130182302,2,98,3,12,11,12,7,1,2,30,466,876,2
3,4,0.454268767077247,2,93,3,8,4,6,5,1,1,25,274,546,1
3,3,0.413202462235556,2,52,3,9,10,5,7,1,1,34,240,582,1
5,4,0.332538729172761,3,73,5,8,3,6,8,1,2,27,663,319,1
1,4,0.381173483042566,2,40,3,8,5,4,7,1,2,42,659,410,1
3,4,0.450994914948309,2,50,3,5,3,12,3,1,1,22,45,439,1
3,4,0.234186236128141,3,22,2,2,1,3,7,1,1,21,99,18,2
3,6,0.466324758662326,1,92,2,5,8,12,3,1,1,28,299,1045,3
5,3,0.212426945172313,3,38,3,2,2,3,6,1,1,24,39,44,2
5,3,0.553673125159491,1,99,2,7,3,9,3,1,2,14,381,962,2
4,6,0.446389115375279,1,86,2,8,9,12,4,1,1,15,196,969,3
3,4,0.185003765552354,3,41,4,3,1,4,9,1,1,37,339,43,1
3,5,0.282628044340157,3,3,3,3,2,3,8,1,2,45,110,78,1
3,3,0.510988566413763,1,79,1,5,8,7,2,1,2,22,250,983,4
5,4,0.321459913983581,3,42,11,10,5,7,9,1,2,34,609,511,1
3,6,0.111572382629912,2,95,4,3,2,4,8,1,1,27,480,79,1
5,4,0.272918520915932,2,11,2,5,2,5,7,1,1,49,295,163,1
1,5,0.521295598971786,1,74,2,7,7,7,3,1,1,39,9,820,1
3,4,0.337505523847461,1,23,3,8,4,5,5,1,1,53,80,622,2
4,5,0.388760604231112,2,31,4,6,4,14,4,1,1,34,494,530,1
3,5,0.230775454822708,2,22,5,6,2,5,9,1,2,25,636,206,2
4,4,0.345142437463823,3,52,9,10,2,8,9,1,1,31,443,423,1
4,3,0.137041209458072,2,98,4,3,2,4,9,1,1,29,554,71,1
3,4,0.401905805174678,2,57,5,4,5,12,9,1,1,26,463,779,2
4,4,0.221812817815731,2,5,2,2,1,3,7,1,1,22,185,25,2
3,4,0.243173769349026,4,78,3,4,1,4,8,2,1,33,514,94,1
3,3,0.43641195765154,1,96,1,7,8,10,4,1,1,19,612,737,2
3,4,0.27646623139786,2,37,6,6,2,8,6,1,1,22,202,283,1
3,6,0.478984483434682,1,14,2,5,7,9,3,1,2,14,653,1035,2
1,3,0.294945446171273,1,91,3,10,8,11,8,1,2,26,644,753,3
5,4,0.223462191987154,3,50,3,2,1,4,10,1,1,40,613,33,1
4,6,0.236744322107216,1,19,3,8,2,8,9,1,1,46,325,357,1
2,4,0.157263159205064,1,90,3,5,3,6,8,1,1,46,569,329,1
3,3,0.200763068956288,2,44,2,2,1,4,8,1,1,27,448,39,1
5,4,0.344569824543932,2,83,3,10,3,6,8,1,2,25,552,366,2
1,4,0.28071103586922,3,85,3,2,3,3,5,1,1,28,366,73,1
4,4,0.506768658156311,1,81,2,6,8,11,3,1,2,25,478,1048,4
3,4,0.316188140688505,1,69,3,8,3,11,7,1,1,26,516,512,1
3,4,0.0873172462297796,1,13,2,2,1,3,8,1,1,41,280,12,1
3,5,0.13116570297572,2,76,2,3,1,3,10,1,1,26,315,21,1
1,4,0.257177889672428,2,11,3,3,1,5,6,1,1,24,100,71,1
5,5,0.256848014838144,3,92,2,2,1,3,8,1,1,20,194,10,1
5,5,0.29370063547586,3,22,3,2,1,5,5,1,1,34,75,57,1
4,6,0.362880989873465,2,29,3,3,2,6,3,1,1,43,89,175,1
5,6,0.201117840004481,2,98,2,3,1,3,10,1,1,19,233,44,1
3,6,0.349051143047421,2,50,6,8,3,12,6,1,1,31,351,518,2
3,4,0.478250045124388,1,15,2,5,7,5,2,1,2,51,123,951,2
3,5,0.0359127885626793,3,6,5,3,2,4,7,1,1,19,519,52,1
4,6,0.970971014582957,2,38,1,2,1,2,2,1,1,26,368,54,1
3,6,0.57668345086421,1,63,1,6,9,6,3,1,2,44,457,1047,4
1,4,0.133306777371831,1,84,2,3,1,4,8,1,1,12,124,32,1
3,3,0.264752562754019,3,49,6,6,3,5,10,1,1,27,464,251,1
3,4,0.435036441833108,1,95,2,6,6,9,4,1,1,18,573,786,2
3,6,0.36823989991722,2,62,6,11,4,9,8,1,1,31,347,531,1
3,6,0.301679872033461,3,71,7,8,2,6,9,1,1,21,428,306,1
5,4,0.493698145854469,1,44,2,6,6,13,3,1,1,32,37,863,3
3,4,0.394847728531684,1,24,2,11,5,14,7,1,2,15,157,734,5
3,6,0.361854021049749,2,38,8,12,3,13,7,1,1,25,324,739,1
5,4,0.398121580660621,2,51,3,6,5,11,5,1,1,37,142,444,1
4,5,0.392905823846838,1,79,2,8,6,11,5,1,1,41,552,881,1
4,6,0.27020483359993,2,75,4,7,2,6,8,1,1,32,289,252,1
1,6,0.454822707836706,2,15,6,5,8,11,3,1,1,42,222,528,1
1,4,0.356824985840278,2,78,4,4,2,8,5,1,1,8,160,227,1
5,5,0.158763156093037,3,40,4,4,1,4,10,1,1,35,412,52,1
3,6,0.281818917388138,2,90,5,4,3,9,5,1,1,32,256,339,1
1,4,0.276123908456621,3,63,2,2,1,4,8,1,1,24,20,39,1
3,4,0.240192447733511,3,60,3,4,1,4,8,1,1,25,317,97,1
3,6,0.220985018703281,2,69,2,2,2,3,5,1,1,13,141,56,1
4,4,0.498627596208307,1,14,2,6,10,13,4,1,1,37,410,916,1
4,6,0.279845892435908,2,38,4,7,2,6,7,1,1,39,367,303,1
3,6,0.470862093647109,2,37,3,6,8,13,2,1,1,29,163,693,2
3,5,0.22433978352742,3,29,5,8,3,4,10,2,2,20,628,352,2
2,4,0.103711403088375,2,3,3,4,1,4,9,1,1,23,89,45,1
4,4,0.442517754112543,2,18,7,7,4,14,8,1,1,35,474,929,1
3,4,0.143034972956488,1,87,2,4,1,4,8,1,1,15,69,53,1
5,4,0.272445492851675,2,55,2,4,2,5,6,1,1,22,261,152,1
4,5,0.0300621782942359,1,3,1,2,1,2,14,1,1,15,189,291,1
5,6,0.434899512656613,1,4,2,9,4,6,5,1,2,52,213,740,2
3,4,0.1588005004139,2,85,3,3,3,3,8,1,1,18,109,96,1
3,4,0.292667442598667,3,9,6,7,2,6,10,1,2,28,533,256,1
3,4,0.433841423565511,2,5,4,8,5,8,5,1,1,35,268,827,3
3,5,0.554637853448437,1,58,2,5,10,14,2,1,1,49,317,833,1
4,4,0.537552826653887,2,25,2,7,6,9,10,1,2,19,644,539,4
3,4,0.312559517511374,2,52,3,6,3,5,6,1,1,22,269,252,1
3,6,0.436449301972403,1,30,2,3,9,7,2,1,1,15,395,709,1
4,4,0.212526530027946,1,14,2,4,2,4,7,1,1,14,67,118,1
3,7,0.238499505187749,2,24,2,2,1,4,7,1,1,45,242,27,1
3,5,0.236078348385169,2,37,4,8,2,4,10,1,2,15,654,243,1
3,6,0.301225516129635,2,89,2,6,2,7,7,1,1,35,31,260,2
4,4,0.258503613063043,2,3,4,6,3,7,6,1,1,20,554,333,1
4,4,0.380383028250979,3,4,12,4,5,11,9,1,2,48,602,727,2
3,4,0.107047495752083,1,16,2,2,1,5,7,1,1,7,472,80,1
2,5,0.140893898560376,2,59,2,2,1,3,10,1,1,15,442,19,1
3,5,0.19617594154369,2,12,3,3,2,4,7,1,1,22,468,103,1
1,4,0.156578513322586,2,28,2,2,1,4,7,1,1,38,478,25,1
5,4,0.301368669359607,1,33,3,6,3,8,6,1,1,14,355,312,1
3,6,0.375503370324958,2,13,4,11,5,8,7,1,1,21,284,516,2
5,3,0.522608874255448,1,89,2,5,7,10,2,1,2,35,400,788,1
5,6,0.465633888726372,1,92,2,5,9,11,3,1,1,41,432,857,1
3,5,0.428121518420086,1,13,2,7,7,5,3,1,2,4,237,766,1
3,6,0.102678210211182,2,22,2,1,2,3,9,1,1,10,566,23,1
3,4,0.419557220835641,2,24,2,5,2,6,5,1,1,32,146,195,1
3,4,0.419370499231329,1,11,2,7,7,8,5,1,2,15,565,883,2
3,5,0.42259455893245,2,36,3,9,3,12,6,1,1,35,445,547,1
3,4,0.226592890886119,2,70,3,4,2,3,9,1,1,19,410,98,2
5,5,0.37611332756571,1,69,2,7,3,11,5,1,1,51,59,433,1
3,5,0.491482382816633,1,86,2,6,9,6,3,1,1,34,172,995,1
4,5,0.196592953126653,3,35,4,3,2,5,7,1,1,26,253,120,1
3,6,0.353675614780882,3,56,7,9,3,7,8,1,1,29,607,409,1
2,4,0.0966346542849496,2,11,3,3,2,3,9,1,1,5,207,57,2
3,3,0.31931883958747,3,31,9,7,2,8,9,1,1,23,373,338,1
1,6,0.314146651148027,1,37,2,9,8,12,7,1,1,47,662,589,1
1,3,0.360192198771372,2,15,5,3,3,8,9,1,1,20,321,514,2
4,5,0.456994902500202,2,80,2,7,4,7,4,1,2,39,627,705,1
3,5,0.281918502243771,2,53,4,7,4,6,7,1,1,21,221,316,1
3,4,0.225565922062402,2,98,2,2,1,4,9,1,1,24,206,25,1
4,3,0.246503637959257,2,25,4,5,2,5,8,1,1,29,175,167,1
3,4,0.407905792726571,2,1,2,4,3,6,3,1,1,39,44,207,1
3,5,0.346107165752768,2,97,3,5,2,6,6,1,1,22,58,201,1
1,6,0.303690241306553,3,90,3,3,1,5,7,1,1,37,176,86,1
4,5,0.211997485482395,4,95,3,2,1,4,9,1,1,32,397,30,1
5,3,0.304237958012535,2,99,7,5,6,8,7,1,1,37,600,363,2
5,4,0.339285603141902,2,73,6,9,5,12,7,1,1,28,458,606,1
3,5,0.293613498727181,2,2,5,8,3,5,9,1,1,37,543,289,1
3,5,0.339291827195379,4,27,7,5,3,9,6,1,1,22,171,302,1
3,4,0.122147049487449,2,6,3,3,2,3,7,1,2,12,295,63,2
4,6,0.346617538137888,2,23,4,6,2,7,8,1,1,26,350,261,2
4,6,0.309033591216616,2,40,3,5,3,7,6,1,1,27,430,257,1
4,3,0.277966228285833,2,57,2,5,3,4,8,1,1,42,52,191,1
1,6,0.327459901535474,3,75,5,4,2,5,7,1,1,41,342,159,1
3,6,0.309033591216616,3,88,2,2,1,4,6,1,1,39,628,40,1
1,5,0.309033591216616,3,50,2,2,1,3,8,1,1,33,159,16,1
3,4,0.119283984887998,2,25,2,3,1,4,10,1,1,24,598,40,1
3,4,0.563986381770992,1,10,1,6,11,6,2,1,1,49,156,990,3
5,6,0.309033591216616,2,18,2,2,1,4,8,1,1,25,114,37,1
1,6,0.156702994392128,3,11,3,2,1,4,8,1,1,21,295,17,1
3,6,0.269090728027535,3,36,2,2,1,4,9,1,1,17,530,36,1
3,6,0.459191993377607,1,57,2,9,7,7,4,1,1,18,55,839,1
4,4,0.323843726465298,3,8,7,5,5,4,6,1,1,25,247,263,1
3,6,0.130406368451518,2,52,4,3,2,5,5,1,1,24,254,90,1
5,6,0.231267155047396,2,18,2,2,1,4,8,1,1,25,114,37,1
1,5,0.24851400723235,3,31,3,2,2,3,5,1,1,22,565,67,1
5,4,0.17465316461999,2,22,3,3,1,4,6,1,1,25,43,15,1
4,4,0.387042765471441,3,3,3,7,4,13,6,1,1,41,316,509,1
3,3,0.238169630353464,3,86,2,2,1,3,7,1,1,23,38,10,1
3,3,0.155781834477522,2,66,3,3,2,4,7,1,1,25,135,54,1
4,3,0.386582185514138,2,65,2,10,4,10,7,1,1,29,411,572,1
5,4,0.30690185290072,3,12,3,7,3,5,8,1,1,28,535,318,1
3,4,0.366061481200246,3,93,5,6,2,6,7,1,1,36,637,236,1
3,4,0.39805934012585,2,55,2,10,3,10,6,1,1,25,89,500,1
3,4,0.22397878842575,2,5,3,5,2,4,8,1,1,44,66,168,1
3,5,0.218675894863289,2,54,4,6,3,5,9,1,2,40,649,278,1
4,4,0.266271231802424,2,40,7,9,5,9,9,1,1,27,593,477,1
5,4,0.219192491301885,3,50,5,4,1,5,10,1,1,30,655,133,1
4,6,0.283953767730772,2,71,5,7,2,6,8,1,1,46,421,259,1
4,4,0.406785463100699,2,41,3,8,6,9,5,1,1,44,184,512,1
3,4,0.344283518083987,2,41,4,5,3,10,4,1,1,47,623,342,1
5,3,0.219254731836656,3,44,5,4,3,3,10,1,2,44,625,138,1
5,4,0.421113234204908,2,18,2,8,3,13,5,1,1,20,605,514,1
3,4,0.487990688815998,2,41,3,6,4,7,7,1,2,25,383,936,4
4,4,0.257750502592318,3,85,2,2,1,3,8,1,1,28,124,15,1
3,4,0.490822633148064,1,26,2,6,11,6,2,1,2,53,151,835,2
3,5,0.203414515737519,2,63,4,6,1,4,10,1,1,7,475,181,1
3,5,0.347345752394705,2,84,5,5,4,9,5,1,1,18,364,390,1
2,6,0.130107613884619,1,48,2,3,2,3,9,1,1,31,499,91,1
3,6,0.308619691660391,1,46,2,3,3,6,3,1,1,49,121,191,1
3,4,0.213460138049506,4,35,3,3,1,4,7,1,1,25,102,56,1
3,4,0.142586841106139,3,4,4,3,1,5,7,1,1,24,145,39,1
5,6,0.204447708614712,4,2,2,2,1,3,7,1,1,25,76,3,1
1,5,0.398177597141915,1,19,2,3,11,11,2,1,1,25,245,525,1
3,5,0.386389239856349,2,46,5,5,4,13,9,1,1,31,563,810,2
5,6,0.32615285030529,2,82,2,2,1,4,8,1,1,28,126,37,1
3,4,0.105559946971064,1,78,2,2,2,3,9,1,1,38,518,55,1
3,4,0.164526629612802,2,24,4,3,1,5,8,1,1,27,399,73,1
5,4,0.2045597415773,2,49,2,2,1,3,9,1,1,23,419,18,1
5,4,0.258540957383906,2,62,2,2,1,3,9,1,1,25,270,14,1
1,5,0.230358443239744,3,61,3,3,1,4,8,1,1,39,88,56,1
3,5,0.187823261777465,1,76,2,7,2,7,8,1,1,25,457,340,1
4,4,0.157904236713202,2,65,2,2,1,4,8,1,1,14,427,32,1
1,3,0.183192565990527,2,55,2,2,1,4,7,1,1,24,129,33,1
3,4,0.565162727878158,1,85,2,7,6,12,3,1,1,12,182,699,3
3,5,0.206159323320906,3,76,3,3,1,4,7,1,1,24,178,29,1
3,3,0.430169232014041,3,17,6,7,2,6,8,1,1,30,228,240,1
1,4,0.182713313872793,3,80,3,2,2,3,9,1,1,18,399,43,2
3,4,0.366061481200246,3,93,5,6,2,6,7,1,1,36,637,236,1
1,6,0.116769467283263,1,17,2,1,2,3,8,1,1,11,491,25,1
3,4,0.253897813490014,1,97,2,2,2,5,3,1,1,33,64,114,1
3,4,0.237709050396161,2,31,3,4,1,5,9,1,1,14,474,141,1
3,6,0.197128221725681,3,61,4,3,2,4,9,1,1,45,328,65,1
4,4,0.215837726477746,3,12,2,2,1,3,7,1,1,48,265,17,1
3,6,0.123952024995799,2,76,4,4,1,4,10,1,2,18,628,60,1
4,7,0.477366229530644,1,37,4,4,8,11,4,1,2,49,581,1000,2
3,6,0.503693975738639,1,72,2,8,6,11,5,1,1,51,259,1046,3
3,4,0.312111385661026,1,89,2,3,3,9,2,1,1,39,243,251,1
1,4,0.474963744888496,1,94,2,5,5,10,3,1,1,26,530,792,1
3,4,0.318186061854643,2,94,5,11,8,6,9,1,1,40,544,555,2
5,6,0.425152644911525,1,55,2,5,5,9,3,1,1,15,233,762,1
1,6,0.421187922846633,2,42,5,5,5,6,3,1,1,24,95,460,1
3,6,0.275868722264062,2,47,4,4,3,5,6,1,1,25,471,181,1
3,4,0.470619355561503,1,29,2,4,5,10,2,1,1,32,21,700,1
3,5,0.449140147012143,1,41,2,4,12,9,2,1,2,44,216,866,1
5,5,0.240086638824401,2,83,2,3,1,4,8,1,1,30,257,52,1
5,6,0.192926985628661,1,39,3,8,4,6,9,1,1,32,634,383,1
3,6,0.416793741091823,1,4,2,5,5,8,3,1,1,28,5,675,1
3,3,0.258733903041695,2,88,4,5,1,5,9,1,2,26,592,161,1
3,6,0.152862753396777,3,50,5,3,1,5,7,1,1,25,503,72,1
3,5,0.572986363098832,1,17,1,7,8,13,3,1,2,27,130,1049,4
